route_id,route_name,departure_slot,fleet_id,trip_count,avg_delay_minutes,max_delay_minutes,high_delay_count,avg_delay_risk_probability,main_delay_reason,risk_rank,risk_category
R002,Yogyakarta - Bandung,Sore,BUS-058,1,6.0,6,0,0.18181818181818182,Tidak Ada,2109,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-012,1,6.0,6,0,0.18181818181818182,Tidak Ada,2110,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-064,2,6.0,10,0,0.18181818181818182,Cuaca Buruk,2111,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-073,2,6.0,9,0,0.18181818181818182,Tidak Ada,2112,Low
R003,Yogyakarta - Surabaya,Siang,BUS-002,1,6.0,6,0,0.18181818181818182,Tidak Ada,2113,Low
R003,Yogyakarta - Surabaya,Siang,BUS-032,1,6.0,6,0,0.18181818181818182,Tidak Ada,2114,Low
R003,Yogyakarta - Surabaya,Siang,BUS-042,1,6.0,6,0,0.18181818181818182,Tidak Ada,2115,Low
R003,Yogyakarta - Surabaya,Siang,BUS-045,2,6.0,6,0,0.18181818181818182,Tidak Ada,2116,Low
R003,Yogyakarta - Surabaya,Siang,BUS-056,2,6.0,7,0,0.18181818181818182,Tidak Ada,2117,Low
R004,Yogyakarta - Semarang,Dini Hari,BUS-023,1,6.0,6,0,0.18181818181818182,Tidak Ada,2118,Low
R004,Yogyakarta - Semarang,Dini Hari,BUS-061,1,6.0,6,0,0.18181818181818182,Tidak Ada,2119,Low
R004,Yogyakarta - Semarang,Malam,BUS-019,4,6.0,19,0,0.18181818181818182,Tidak Ada,2120,Low
R004,Yogyakarta - Semarang,Pagi,BUS-082,1,6.0,6,0,0.18181818181818182,Tidak Ada,2121,Low
R004,Yogyakarta - Semarang,Sore,BUS-005,1,6.0,6,0,0.18181818181818182,Tidak Ada,2122,Low
R004,Yogyakarta - Semarang,Sore,BUS-045,1,6.0,6,0,0.18181818181818182,Tidak Ada,2123,Low
R005,Yogyakarta - Malang,Malam,BUS-041,2,6.0,7,0,0.18181818181818182,Tidak Ada,2124,Low
R005,Yogyakarta - Malang,Siang,BUS-058,1,6.0,6,0,0.18181818181818182,Tidak Ada,2125,Low
R005,Yogyakarta - Malang,Sore,BUS-033,1,6.0,6,0,0.18181818181818182,Tidak Ada,2126,Low
R006,Yogyakarta - Denpasar,Malam,BUS-061,1,6.0,6,0,0.18181818181818182,Tidak Ada,2127,Low
R006,Yogyakarta - Denpasar,Malam,BUS-078,1,6.0,6,0,0.18181818181818182,Tidak Ada,2128,Low
R006,Yogyakarta - Denpasar,Siang,BUS-040,1,6.0,6,0,0.18181818181818182,Tidak Ada,2129,Low
R006,Yogyakarta - Denpasar,Sore,BUS-017,1,6.0,6,0,0.18181818181818182,Tidak Ada,2130,Low
R006,Yogyakarta - Denpasar,Sore,BUS-022,1,6.0,6,0,0.18181818181818182,Tidak Ada,2131,Low
R007,Yogyakarta - Solo,Dini Hari,BUS-005,1,6.0,6,0,0.18181818181818182,Tidak Ada,2132,Low
R007,Yogyakarta - Solo,Dini Hari,BUS-052,1,6.0,6,0,0.18181818181818182,Tidak Ada,2133,Low
R007,Yogyakarta - Solo,Dini Hari,BUS-069,1,6.0,6,0,0.18181818181818182,Tidak Ada,2134,Low
R007,Yogyakarta - Solo,Dini Hari,BUS-079,1,6.0,6,0,0.18181818181818182,Tidak Ada,2135,Low
R007,Yogyakarta - Solo,Malam,BUS-031,1,6.0,6,0,0.18181818181818182,Tidak Ada,2136,Low
R007,Yogyakarta - Solo,Siang,BUS-033,1,6.0,6,0,0.18181818181818182,Tidak Ada,2137,Low
R007,Yogyakarta - Solo,Sore,BUS-043,1,6.0,6,0,0.18181818181818182,Tidak Ada,2138,Low
R007,Yogyakarta - Solo,Sore,BUS-069,1,6.0,6,0,0.18181818181818182,Tidak Ada,2139,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-035,1,6.0,6,0,0.18181818181818182,Tidak Ada,2140,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-052,1,6.0,6,0,0.18181818181818182,Tidak Ada,2141,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-065,1,6.0,6,0,0.18181818181818182,Tidak Ada,2142,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-071,1,6.0,6,0,0.18181818181818182,Tidak Ada,2143,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-050,4,6.0,12,0,0.18181818181818182,Tidak Ada,2144,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-057,1,6.0,6,0,0.18181818181818182,Tidak Ada,2145,Low
R008,Yogyakarta - Purwokerto,Pagi,BUS-008,1,6.0,6,0,0.18181818181818182,Tidak Ada,2146,Low
R008,Yogyakarta - Purwokerto,Sore,BUS-037,2,6.0,10,0,0.18181818181818182,Terminal Padat,2147,Low
R009,Yogyakarta - Madiun,Dini Hari,BUS-044,1,6.0,6,0,0.18181818181818182,Tidak Ada,2148,Low
R009,Yogyakarta - Madiun,Dini Hari,BUS-054,1,6.0,6,0,0.18181818181818182,Tidak Ada,2149,Low
R009,Yogyakarta - Madiun,Malam,BUS-012,1,6.0,6,0,0.18181818181818182,Tidak Ada,2150,Low
R009,Yogyakarta - Madiun,Malam,BUS-013,2,6.0,10,0,0.18181818181818182,Terminal Padat,2151,Low
R009,Yogyakarta - Madiun,Malam,BUS-041,1,6.0,6,0,0.18181818181818182,Tidak Ada,2152,Low
R010,Yogyakarta - Lampung,Dini Hari,BUS-047,1,6.0,6,0,0.18181818181818182,Tidak Ada,2153,Low
R010,Yogyakarta - Lampung,Malam,BUS-024,1,6.0,6,0,0.18181818181818182,Tidak Ada,2154,Low
R010,Yogyakarta - Lampung,Malam,BUS-072,1,6.0,6,0,0.18181818181818182,Tidak Ada,2155,Low
R010,Yogyakarta - Lampung,Malam,BUS-085,1,6.0,6,0,0.18181818181818182,Tidak Ada,2156,Low
R010,Yogyakarta - Lampung,Sore,BUS-075,1,6.0,6,0,0.18181818181818182,Tidak Ada,2157,Low
R002,Yogyakarta - Bandung,Malam,BUS-040,3,6.0,8,0,0.1818181818181818,Tidak Ada,2158,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-023,3,6.0,15,0,0.1818181818181818,Tidak Ada,2159,Low
R007,Yogyakarta - Solo,Dini Hari,BUS-008,3,6.0,18,0,0.1818181818181818,Tidak Ada,2160,Low
R004,Yogyakarta - Semarang,Malam,BUS-067,3,5.666666666666667,13,0,0.1717171717171717,Tidak Ada,2161,Low
R004,Yogyakarta - Semarang,Pagi,BUS-056,3,5.666666666666667,11,0,0.1717171717171717,Tidak Ada,2162,Low
R002,Yogyakarta - Bandung,Malam,BUS-027,2,5.5,8,0,0.16666666666666669,Tidak Ada,2163,Low
R002,Yogyakarta - Bandung,Malam,BUS-078,2,5.5,7,0,0.16666666666666669,Tidak Ada,2164,Low
R003,Yogyakarta - Surabaya,Malam,BUS-041,2,5.5,6,0,0.16666666666666669,Tidak Ada,2165,Low
R005,Yogyakarta - Malang,Dini Hari,BUS-018,2,5.5,8,0,0.16666666666666669,Tidak Ada,2166,Low
R005,Yogyakarta - Malang,Dini Hari,BUS-064,2,5.5,6,0,0.16666666666666669,Tidak Ada,2167,Low
R007,Yogyakarta - Solo,Malam,BUS-068,2,5.5,10,0,0.16666666666666669,Cuaca Buruk,2168,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-005,2,5.5,10,0,0.16666666666666669,Lalu Lintas,2169,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-019,2,5.5,6,0,0.16666666666666669,Tidak Ada,2170,Low
R008,Yogyakarta - Purwokerto,Pagi,BUS-054,2,5.5,8,0,0.16666666666666669,Tidak Ada,2171,Low
R003,Yogyakarta - Surabaya,Malam,BUS-032,4,5.5,17,0,0.16666666666666666,Tidak Ada,2172,Low
R004,Yogyakarta - Semarang,Malam,BUS-078,2,5.5,11,0,0.16666666666666666,Terminal Padat,2173,Low
R001,Yogyakarta - Jakarta,Dini Hari,BUS-018,1,5.0,5,0,0.15151515151515152,Tidak Ada,2174,Low
R001,Yogyakarta - Jakarta,Dini Hari,BUS-043,2,5.0,8,0,0.15151515151515152,Tidak Ada,2175,Low
R001,Yogyakarta - Jakarta,Siang,BUS-030,1,5.0,5,0,0.15151515151515152,Tidak Ada,2176,Low
R001,Yogyakarta - Jakarta,Sore,BUS-006,1,5.0,5,0,0.15151515151515152,Tidak Ada,2177,Low
R001,Yogyakarta - Jakarta,Sore,BUS-009,1,5.0,5,0,0.15151515151515152,Tidak Ada,2178,Low
R001,Yogyakarta - Jakarta,Sore,BUS-043,1,5.0,5,0,0.15151515151515152,Tidak Ada,2179,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-060,1,5.0,5,0,0.15151515151515152,Tidak Ada,2180,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-075,1,5.0,5,0,0.15151515151515152,Tidak Ada,2181,Low
R002,Yogyakarta - Bandung,Pagi,BUS-064,1,5.0,5,0,0.15151515151515152,Tidak Ada,2182,Low
R002,Yogyakarta - Bandung,Pagi,BUS-085,1,5.0,5,0,0.15151515151515152,Tidak Ada,2183,Low
R002,Yogyakarta - Bandung,Sore,BUS-013,1,5.0,5,0,0.15151515151515152,Tidak Ada,2184,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-001,1,5.0,5,0,0.15151515151515152,Tidak Ada,2185,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-038,1,5.0,5,0,0.15151515151515152,Tidak Ada,2186,Low
R003,Yogyakarta - Surabaya,Malam,BUS-010,2,5.0,7,0,0.15151515151515152,Tidak Ada,2187,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-017,1,5.0,5,0,0.15151515151515152,Tidak Ada,2188,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-085,1,5.0,5,0,0.15151515151515152,Tidak Ada,2189,Low
R003,Yogyakarta - Surabaya,Siang,BUS-021,1,5.0,5,0,0.15151515151515152,Tidak Ada,2190,Low
R003,Yogyakarta - Surabaya,Sore,BUS-014,1,5.0,5,0,0.15151515151515152,Tidak Ada,2191,Low
R003,Yogyakarta - Surabaya,Sore,BUS-042,1,5.0,5,0,0.15151515151515152,Tidak Ada,2192,Low
R004,Yogyakarta - Semarang,Pagi,BUS-005,1,5.0,5,0,0.15151515151515152,Tidak Ada,2193,Low
R004,Yogyakarta - Semarang,Pagi,BUS-048,1,5.0,5,0,0.15151515151515152,Tidak Ada,2194,Low
R004,Yogyakarta - Semarang,Pagi,BUS-052,2,5.0,6,0,0.15151515151515152,Tidak Ada,2195,Low
R004,Yogyakarta - Semarang,Sore,BUS-004,1,5.0,5,0,0.15151515151515152,Tidak Ada,2196,Low
R005,Yogyakarta - Malang,Dini Hari,BUS-056,1,5.0,5,0,0.15151515151515152,Tidak Ada,2197,Low
R005,Yogyakarta - Malang,Pagi,BUS-040,1,5.0,5,0,0.15151515151515152,Tidak Ada,2198,Low
R005,Yogyakarta - Malang,Pagi,BUS-062,1,5.0,5,0,0.15151515151515152,Tidak Ada,2199,Low
R005,Yogyakarta - Malang,Pagi,BUS-078,1,5.0,5,0,0.15151515151515152,Tidak Ada,2200,Low
R005,Yogyakarta - Malang,Siang,BUS-015,1,5.0,5,0,0.15151515151515152,Tidak Ada,2201,Low
R006,Yogyakarta - Denpasar,Dini Hari,BUS-001,1,5.0,5,0,0.15151515151515152,Tidak Ada,2202,Low
R006,Yogyakarta - Denpasar,Dini Hari,BUS-002,1,5.0,5,0,0.15151515151515152,Tidak Ada,2203,Low
R006,Yogyakarta - Denpasar,Siang,BUS-069,1,5.0,5,0,0.15151515151515152,Tidak Ada,2204,Low
R007,Yogyakarta - Solo,Dini Hari,BUS-016,1,5.0,5,0,0.15151515151515152,Tidak Ada,2205,Low
R007,Yogyakarta - Solo,Dini Hari,BUS-033,1,5.0,5,0,0.15151515151515152,Tidak Ada,2206,Low
R007,Yogyakarta - Solo,Malam,BUS-035,4,5.0,8,0,0.15151515151515152,Tidak Ada,2207,Low
R007,Yogyakarta - Solo,Malam,BUS-049,1,5.0,5,0,0.15151515151515152,Tidak Ada,2208,Low
R007,Yogyakarta - Solo,Siang,BUS-015,1,5.0,5,0,0.15151515151515152,Tidak Ada,2209,Low
R007,Yogyakarta - Solo,Sore,BUS-004,1,5.0,5,0,0.15151515151515152,Tidak Ada,2210,Low
R007,Yogyakarta - Solo,Sore,BUS-051,1,5.0,5,0,0.15151515151515152,Tidak Ada,2211,Low
R007,Yogyakarta - Solo,Sore,BUS-079,1,5.0,5,0,0.15151515151515152,Tidak Ada,2212,Low
R008,Yogyakarta - Purwokerto,Sore,BUS-066,1,5.0,5,0,0.15151515151515152,Tidak Ada,2213,Low
R009,Yogyakarta - Madiun,Dini Hari,BUS-063,1,5.0,5,0,0.15151515151515152,Tidak Ada,2214,Low
R009,Yogyakarta - Madiun,Malam,BUS-054,3,5.0,11,0,0.15151515151515152,Tidak Ada,2215,Low
R009,Yogyakarta - Madiun,Malam,BUS-068,1,5.0,5,0,0.15151515151515152,Tidak Ada,2216,Low
R009,Yogyakarta - Madiun,Pagi,BUS-003,1,5.0,5,0,0.15151515151515152,Tidak Ada,2217,Low
R009,Yogyakarta - Madiun,Pagi,BUS-060,1,5.0,5,0,0.15151515151515152,Tidak Ada,2218,Low
R009,Yogyakarta - Madiun,Siang,BUS-074,1,5.0,5,0,0.15151515151515152,Tidak Ada,2219,Low
R009,Yogyakarta - Madiun,Sore,BUS-028,1,5.0,5,0,0.15151515151515152,Tidak Ada,2220,Low
R010,Yogyakarta - Lampung,Sore,BUS-008,1,5.0,5,0,0.15151515151515152,Tidak Ada,2221,Low
R010,Yogyakarta - Lampung,Sore,BUS-060,1,5.0,5,0,0.15151515151515152,Tidak Ada,2222,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-043,2,5.0,9,0,0.1515151515151515,Tidak Ada,2223,Low
R007,Yogyakarta - Solo,Pagi,BUS-032,2,5.0,9,0,0.1515151515151515,Tidak Ada,2224,Low
R007,Yogyakarta - Solo,Sore,BUS-070,2,5.0,9,0,0.1515151515151515,Tidak Ada,2225,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-081,5,4.8,17,0,0.14545454545454545,Tidak Ada,2226,Low
R004,Yogyakarta - Semarang,Malam,BUS-002,3,4.666666666666667,12,0,0.1414141414141414,Tidak Ada,2227,Low
R001,Yogyakarta - Jakarta,Sore,BUS-056,2,4.5,5,0,0.13636363636363635,Tidak Ada,2228,Low
R001,Yogyakarta - Jakarta,Sore,BUS-082,2,4.5,9,0,0.13636363636363635,Tidak Ada,2229,Low
R003,Yogyakarta - Surabaya,Sore,BUS-009,2,4.5,8,0,0.13636363636363635,Tidak Ada,2230,Low
R004,Yogyakarta - Semarang,Dini Hari,BUS-056,2,4.5,7,0,0.13636363636363635,Tidak Ada,2231,Low
R004,Yogyakarta - Semarang,Pagi,BUS-026,2,4.5,8,0,0.13636363636363635,Tidak Ada,2232,Low
R005,Yogyakarta - Malang,Pagi,BUS-009,2,4.5,7,0,0.13636363636363635,Tidak Ada,2233,Low
R006,Yogyakarta - Denpasar,Sore,BUS-056,2,4.5,8,0,0.13636363636363635,Tidak Ada,2234,Low
R007,Yogyakarta - Solo,Malam,BUS-021,2,4.5,9,0,0.13636363636363635,Tidak Ada,2235,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-078,2,4.5,7,0,0.13636363636363635,Tidak Ada,2236,Low
R002,Yogyakarta - Bandung,Pagi,BUS-067,3,4.333333333333333,12,0,0.1313131313131313,Tidak Ada,2237,Low
R005,Yogyakarta - Malang,Sore,BUS-043,3,4.333333333333333,6,0,0.1313131313131313,Tidak Ada,2238,Low
R007,Yogyakarta - Solo,Pagi,BUS-056,3,4.333333333333333,8,0,0.1313131313131313,Tidak Ada,2239,Low
R008,Yogyakarta - Purwokerto,Sore,BUS-079,3,4.333333333333333,8,0,0.1313131313131313,Tidak Ada,2240,Low
R001,Yogyakarta - Jakarta,Pagi,BUS-057,1,4.0,4,0,0.12121212121212122,Tidak Ada,2241,Low
R001,Yogyakarta - Jakarta,Sore,BUS-081,1,4.0,4,0,0.12121212121212122,Tidak Ada,2242,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-028,1,4.0,4,0,0.12121212121212122,Tidak Ada,2243,Low
R002,Yogyakarta - Bandung,Malam,BUS-007,1,4.0,4,0,0.12121212121212122,Tidak Ada,2244,Low
R002,Yogyakarta - Bandung,Malam,BUS-010,1,4.0,4,0,0.12121212121212122,Tidak Ada,2245,Low
R002,Yogyakarta - Bandung,Malam,BUS-031,1,4.0,4,0,0.12121212121212122,Tidak Ada,2246,Low
R002,Yogyakarta - Bandung,Malam,BUS-063,1,4.0,4,0,0.12121212121212122,Tidak Ada,2247,Low
R002,Yogyakarta - Bandung,Pagi,BUS-021,1,4.0,4,0,0.12121212121212122,Tidak Ada,2248,Low
R002,Yogyakarta - Bandung,Siang,BUS-005,1,4.0,4,0,0.12121212121212122,Tidak Ada,2249,Low
R002,Yogyakarta - Bandung,Siang,BUS-084,1,4.0,4,0,0.12121212121212122,Tidak Ada,2250,Low
R002,Yogyakarta - Bandung,Sore,BUS-034,1,4.0,4,0,0.12121212121212122,Tidak Ada,2251,Low
R002,Yogyakarta - Bandung,Sore,BUS-080,1,4.0,4,0,0.12121212121212122,Tidak Ada,2252,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-052,1,4.0,4,0,0.12121212121212122,Tidak Ada,2253,Low
R003,Yogyakarta - Surabaya,Malam,BUS-040,1,4.0,4,0,0.12121212121212122,Tidak Ada,2254,Low
R003,Yogyakarta - Surabaya,Malam,BUS-042,1,4.0,4,0,0.12121212121212122,Tidak Ada,2255,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-062,1,4.0,4,0,0.12121212121212122,Tidak Ada,2256,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-066,1,4.0,4,0,0.12121212121212122,Tidak Ada,2257,Low
R003,Yogyakarta - Surabaya,Pagi,BUS-082,1,4.0,4,0,0.12121212121212122,Tidak Ada,2258,Low
R003,Yogyakarta - Surabaya,Sore,BUS-046,2,4.0,6,0,0.12121212121212122,Tidak Ada,2259,Low
R003,Yogyakarta - Surabaya,Sore,BUS-056,1,4.0,4,0,0.12121212121212122,Tidak Ada,2260,Low
R004,Yogyakarta - Semarang,Malam,BUS-008,2,4.0,8,0,0.12121212121212122,Tidak Ada,2261,Low
R004,Yogyakarta - Semarang,Malam,BUS-060,1,4.0,4,0,0.12121212121212122,Tidak Ada,2262,Low
R004,Yogyakarta - Semarang,Pagi,BUS-014,2,4.0,8,0,0.12121212121212122,Tidak Ada,2263,Low
R004,Yogyakarta - Semarang,Siang,BUS-066,1,4.0,4,0,0.12121212121212122,Tidak Ada,2264,Low
R004,Yogyakarta - Semarang,Sore,BUS-056,1,4.0,4,0,0.12121212121212122,Tidak Ada,2265,Low
R005,Yogyakarta - Malang,Dini Hari,BUS-052,1,4.0,4,0,0.12121212121212122,Tidak Ada,2266,Low
R005,Yogyakarta - Malang,Dini Hari,BUS-063,1,4.0,4,0,0.12121212121212122,Tidak Ada,2267,Low
R005,Yogyakarta - Malang,Siang,BUS-025,1,4.0,4,0,0.12121212121212122,Tidak Ada,2268,Low
R005,Yogyakarta - Malang,Siang,BUS-079,1,4.0,4,0,0.12121212121212122,Tidak Ada,2269,Low
R005,Yogyakarta - Malang,Sore,BUS-022,1,4.0,4,0,0.12121212121212122,Tidak Ada,2270,Low
R005,Yogyakarta - Malang,Sore,BUS-083,1,4.0,4,0,0.12121212121212122,Tidak Ada,2271,Low
R006,Yogyakarta - Denpasar,Dini Hari,BUS-070,1,4.0,4,0,0.12121212121212122,Tidak Ada,2272,Low
R006,Yogyakarta - Denpasar,Malam,BUS-050,1,4.0,4,0,0.12121212121212122,Tidak Ada,2273,Low
R006,Yogyakarta - Denpasar,Sore,BUS-054,1,4.0,4,0,0.12121212121212122,Tidak Ada,2274,Low
R006,Yogyakarta - Denpasar,Sore,BUS-076,2,4.0,4,0,0.12121212121212122,Tidak Ada,2275,Low
R006,Yogyakarta - Denpasar,Sore,BUS-084,1,4.0,4,0,0.12121212121212122,Tidak Ada,2276,Low
R007,Yogyakarta - Solo,Malam,BUS-028,2,4.0,7,0,0.12121212121212122,Tidak Ada,2277,Low
R007,Yogyakarta - Solo,Malam,BUS-056,1,4.0,4,0,0.12121212121212122,Tidak Ada,2278,Low
R007,Yogyakarta - Solo,Pagi,BUS-008,2,4.0,4,0,0.12121212121212122,Tidak Ada,2279,Low
R007,Yogyakarta - Solo,Pagi,BUS-022,1,4.0,4,0,0.12121212121212122,Tidak Ada,2280,Low
R007,Yogyakarta - Solo,Siang,BUS-032,1,4.0,4,0,0.12121212121212122,Tidak Ada,2281,Low
R007,Yogyakarta - Solo,Siang,BUS-034,1,4.0,4,0,0.12121212121212122,Tidak Ada,2282,Low
R007,Yogyakarta - Solo,Siang,BUS-084,1,4.0,4,0,0.12121212121212122,Tidak Ada,2283,Low
R007,Yogyakarta - Solo,Sore,BUS-032,2,4.0,8,0,0.12121212121212122,Tidak Ada,2284,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-010,1,4.0,4,0,0.12121212121212122,Tidak Ada,2285,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-021,2,4.0,7,0,0.12121212121212122,Tidak Ada,2286,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-022,1,4.0,4,0,0.12121212121212122,Tidak Ada,2287,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-062,2,4.0,4,0,0.12121212121212122,Tidak Ada,2288,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-007,1,4.0,4,0,0.12121212121212122,Tidak Ada,2289,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-021,1,4.0,4,0,0.12121212121212122,Tidak Ada,2290,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-042,1,4.0,4,0,0.12121212121212122,Tidak Ada,2291,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-058,1,4.0,4,0,0.12121212121212122,Tidak Ada,2292,Low
R008,Yogyakarta - Purwokerto,Malam,BUS-062,1,4.0,4,0,0.12121212121212122,Tidak Ada,2293,Low
R008,Yogyakarta - Purwokerto,Siang,BUS-007,1,4.0,4,0,0.12121212121212122,Tidak Ada,2294,Low
R009,Yogyakarta - Madiun,Dini Hari,BUS-006,1,4.0,4,0,0.12121212121212122,Tidak Ada,2295,Low
R009,Yogyakarta - Madiun,Dini Hari,BUS-029,1,4.0,4,0,0.12121212121212122,Tidak Ada,2296,Low
R009,Yogyakarta - Madiun,Dini Hari,BUS-060,1,4.0,4,0,0.12121212121212122,Tidak Ada,2297,Low
R009,Yogyakarta - Madiun,Dini Hari,BUS-062,2,4.0,7,0,0.12121212121212122,Tidak Ada,2298,Low
R009,Yogyakarta - Madiun,Malam,BUS-039,2,4.0,6,0,0.12121212121212122,Tidak Ada,2299,Low
R009,Yogyakarta - Madiun,Pagi,BUS-082,1,4.0,4,0,0.12121212121212122,Tidak Ada,2300,Low
R009,Yogyakarta - Madiun,Siang,BUS-015,1,4.0,4,0,0.12121212121212122,Tidak Ada,2301,Low
R009,Yogyakarta - Madiun,Siang,BUS-037,1,4.0,4,0,0.12121212121212122,Tidak Ada,2302,Low
R009,Yogyakarta - Madiun,Sore,BUS-012,1,4.0,4,0,0.12121212121212122,Tidak Ada,2303,Low
R009,Yogyakarta - Madiun,Sore,BUS-016,1,4.0,4,0,0.12121212121212122,Tidak Ada,2304,Low
R009,Yogyakarta - Madiun,Sore,BUS-085,1,4.0,4,0,0.12121212121212122,Tidak Ada,2305,Low
R010,Yogyakarta - Lampung,Sore,BUS-020,1,4.0,4,0,0.12121212121212122,Tidak Ada,2306,Low
R003,Yogyakarta - Surabaya,Malam,BUS-069,3,3.6666666666666665,10,0,0.11111111111111112,Tidak Ada,2307,Low
R004,Yogyakarta - Semarang,Malam,BUS-007,3,3.6666666666666665,7,0,0.11111111111111112,Tidak Ada,2308,Low
R005,Yogyakarta - Malang,Sore,BUS-065,3,3.6666666666666665,7,0,0.11111111111111112,Tidak Ada,2309,Low
R008,Yogyakarta - Purwokerto,Dini Hari,BUS-049,3,3.6666666666666665,6,0,0.11111111111111112,Tidak Ada,2310,Low
R001,Yogyakarta - Jakarta,Siang,BUS-015,2,3.5,5,0,0.10606060606060606,Tidak Ada,2311,Low
R002,Yogyakarta - Bandung,Malam,BUS-045,2,3.5,4,0,0.10606060606060606,Tidak Ada,2312,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-033,2,3.5,5,0,0.10606060606060606,Tidak Ada,2313,Low
R003,Yogyakarta - Surabaya,Malam,BUS-013,2,3.5,4,0,0.10606060606060606,Tidak Ada,2314,Low
R003,Yogyakarta - Surabaya,Malam,BUS-015,2,3.5,5,0,0.10606060606060606,Tidak Ada,2315,Low
R003,Yogyakarta - Surabaya,Malam,BUS-034,2,3.5,7,0,0.10606060606060606,Tidak Ada,2316,Low
R004,Yogyakarta - Semarang,Malam,BUS-085,2,3.5,6,0,0.10606060606060606,Tidak Ada,2317,Low
R004,Yogyakarta - Semarang,Pagi,BUS-011,2,3.5,7,0,0.10606060606060606,Tidak Ada,2318,Low
R005,Yogyakarta - Malang,Pagi,BUS-034,2,3.5,5,0,0.10606060606060606,Tidak Ada,2319,Low
R005,Yogyakarta - Malang,Sore,BUS-066,2,3.5,4,0,0.10606060606060606,Tidak Ada,2320,Low
R006,Yogyakarta - Denpasar,Dini Hari,BUS-047,2,3.5,4,0,0.10606060606060606,Tidak Ada,2321,Low
R007,Yogyakarta - Solo,Malam,BUS-001,2,3.5,6,0,0.10606060606060606,Tidak Ada,2322,Low
R007,Yogyakarta - Solo,Malam,BUS-059,2,3.5,7,0,0.10606060606060606,Tidak Ada,2323,Low
R008,Yogyakarta - Purwokerto,Sore,BUS-069,2,3.5,4,0,0.10606060606060606,Tidak Ada,2324,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-026,3,3.3333333333333335,5,0,0.10101010101010101,Tidak Ada,2325,Low
R005,Yogyakarta - Malang,Malam,BUS-036,3,3.3333333333333335,5,0,0.10101010101010101,Tidak Ada,2326,Low
R001,Yogyakarta - Jakarta,Siang,BUS-005,1,3.0,3,0,0.09090909090909091,Tidak Ada,2327,Low
R001,Yogyakarta - Jakarta,Sore,BUS-045,1,3.0,3,0,0.09090909090909091,Tidak Ada,2328,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-023,1,3.0,3,0,0.09090909090909091,Tidak Ada,2329,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-053,1,3.0,3,0,0.09090909090909091,Tidak Ada,2330,Low
R002,Yogyakarta - Bandung,Dini Hari,BUS-065,1,3.0,3,0,0.09090909090909091,Tidak Ada,2331,Low
R002,Yogyakarta - Bandung,Pagi,BUS-068,1,3.0,3,0,0.09090909090909091,Tidak Ada,2332,Low
R002,Yogyakarta - Bandung,Siang,BUS-067,1,3.0,3,0,0.09090909090909091,Tidak Ada,2333,Low
R002,Yogyakarta - Bandung,Sore,BUS-066,1,3.0,3,0,0.09090909090909091,Tidak Ada,2334,Low
R003,Yogyakarta - Surabaya,Dini Hari,BUS-047,1,3.0,3,0,0.09090909090909091,Tidak Ada,2335,Low
R003,Yogyakarta - Surabaya,Malam,BUS-005,1,3.0,3,0,0.09090909090909091,Tidak Ada,2336,Low
R003,Yogyakarta - Surabaya,Malam,BUS-082,1,3.0,3,0,0.09090909090909091,Tidak Ada,2337,Low
R003,Yogyakarta - Surabaya,Siang,BUS-014,1,3.0,3,0,0.09090909090909091,Tidak Ada,2338,Low
